id,price
188911,55506.246
188912,34935.305
188913,71431.516
188914,41683.09
188915,57099.465
188916,12679.423
188917,58946.77
188918,13014.515
188919,14456.118
188920,20286.7
188921,46954.953
188922,37738.84
188923,68424.41
188924,46502.527
188925,47109.973
188926,46051.8
188927,11717.463
188928,60341.68
188929,20080.86
188930,14700.669
188931,31293.557
188932,27223.428
188933,76826.47
188934,85424.41
188935,27815.86
188936,39387.566
188937,24693.629
188938,29470.914
188939,67788.71
188940,14540.007
188941,77884.516
188942,66752.445
188943,43726.566
188944,34055.543
188945,23781.344
188946,38901.953
188947,48428.832
188948,58735.965
188949,178313.11
188950,18256.225
188951,40851.62
188952,10743.851
188953,13204.319
188954,32734.521
188955,49710.42
188956,24751.37
188957,33551.293
188958,25502.705
188959,13143.751
188960,51046.84
188961,57887.113
188962,14347.42
188963,54757.3
188964,40233.81
188965,11195.712
188966,51690.457
188967,63505.387
188968,19818.148
188969,17100.924
188970,34952.76
188971,38600.38
188972,105880.4
188973,85559.83
188974,42044.66
188975,24541.33
188976,14507.269
188977,17535.031
188978,13435.507
188979,39213.293
188980,21898.832
188981,18765.164
188982,31845.566
188983,64236.848
188984,22394.656
188985,16608.73
188986,21211.441
188987,43056.13
188988,15456.041
188989,42609.785
188990,63176.91
188991,81805.19
188992,36404.195
188993,33310.375
188994,38972.598
188995,26298.266
188996,19588.52
188997,86701.69
188998,54023.902
188999,12041.103
189000,13614.432
189001,26564.41
189002,39812.758
189003,28953.133
189004,60181.902
189005,37060.04
189006,44584.668
189007,35191.5
189008,27758.797
189009,13780.465
189010,71542.055
189011,29397.973
189012,51057.047
189013,59522.31
189014,30428.592
189015,26616.01
189016,51761.19
189017,12716.377
189018,17922.371
189019,14326.099
189020,13318.091
189021,51501.176
189022,42416.3
189023,110425.164
189024,26193.293
189025,65206.54
189026,21143.125
189027,13805.206
189028,49279.008
189029,23637.354
189030,14692.181
189031,32216.96
189032,55438.062
189033,12521.512
189034,92313.92
189035,51657.902
189036,86206.14
189037,15047.384
189038,55362.566
189039,28912.992
189040,15332.676
189041,16284.982
189042,26921.871
189043,55033.68
189044,34715.19
189045,37205.79
189046,12463.464
189047,15548.379
189048,16313.842
189049,55480.785
189050,35612.426
189051,12821.593
189052,37306.258
189053,37903.008
189054,40482.848
189055,30897.19
189056,12411.875
189057,17242.834
189058,13195.436
189059,82706.516
189060,16732.658
189061,28072.988
189062,25540.375
189063,33184.426
189064,11846.386
189065,22494.969
189066,19970.773
189067,70187.4
189068,24880.566
189069,30330.688
189070,68993.06
189071,46501.0
189072,67825.53
189073,49216.984
189074,26970.77
189075,37605.363
189076,25426.645
189077,53362.254
189078,65151.285
189079,26929.195
189080,83259.92
189081,44114.62
189082,23600.88
189083,22792.207
189084,29571.45
189085,87042.81
189086,12316.954
189087,58512.344
189088,31532.596
189089,76478.31
189090,18384.783
189091,53563.527
189092,9287.385
189093,51125.176
189094,51890.625
189095,27316.754
189096,14382.885
189097,77494.375
189098,15750.243
189099,11487.972
189100,13913.896
189101,52275.12
189102,101889.88
189103,37802.55
189104,11527.982
189105,63623.855
189106,44901.457
189107,24993.977
189108,36978.13
189109,54784.605
189110,13832.253
189111,13474.019
189112,21858.863
189113,132749.58
189114,17113.469
189115,17185.049
189116,20015.201
189117,24973.31
189118,34090.59
189119,25020.0
189120,56453.0
189121,50682.016
189122,11572.425
189123,19162.219
189124,40805.777
189125,113373.02
189126,16623.9
189127,34527.387
189128,21608.5
189129,16119.363
189130,114594.49
189131,57233.617
189132,18737.736
189133,77323.88
189134,28596.828
189135,43821.51
189136,93947.484
189137,18299.646
189138,13060.0205
189139,12724.795
189140,12705.511
189141,10985.904
189142,13782.917
189143,12180.365
189144,15425.276
189145,90789.39
189146,33401.133
189147,30058.867
189148,29216.582
189149,43313.26
189150,30678.615
189151,30175.111
189152,51725.91
189153,35817.887
189154,15811.199
189155,13740.011
189156,75260.81
189157,12753.656
189158,16429.232
189159,26844.338
189160,38752.91
189161,12792.632
189162,14935.43
189163,40826.246
189164,19844.984
189165,26641.676
189166,132382.88
189167,21966.773
189168,29643.172
189169,32152.46
189170,81008.695
189171,12262.368
189172,60906.59
189173,13507.309
189174,45616.29
189175,11449.813
189176,57809.28
189177,61504.887
189178,26032.652
189179,13043.056
189180,73438.11
189181,12394.788
189182,19206.734
189183,54679.04
189184,47119.06
189185,13528.899
189186,34010.344
189187,144528.69
189188,77309.32
189189,13767.155
189190,36643.383
189191,15580.669
189192,59604.49
189193,52262.223
189194,45521.496
189195,13904.423
189196,12436.481
189197,17882.74
189198,27494.27
189199,16093.947
189200,30548.832
189201,32792.605
189202,19001.898
189203,32971.582
189204,19344.256
189205,31031.52
189206,30367.697
189207,94217.28
189208,18590.121
189209,27876.035
189210,56548.027
189211,13658.474
189212,16818.748
189213,40245.81
189214,116299.42
189215,26857.398
189216,67205.57
189217,56337.402
189218,62473.793
189219,15555.909
189220,47676.895
189221,36213.727
189222,43385.246
189223,46732.59
189224,24701.46
189225,30330.527
189226,56622.445
189227,74879.96
189228,20358.807
189229,70093.164
189230,18656.72
189231,65024.51
189232,31751.975
189233,30574.992
189234,42924.043
189235,97241.95
189236,67816.42
189237,25485.992
189238,73186.12
189239,13083.727
189240,36420.387
189241,14144.777
189242,11475.556
189243,43916.062
189244,20794.172
189245,31201.055
189246,14489.805
189247,21700.047
189248,34082.184
189249,14793.183
189250,20548.557
189251,49906.97
189252,20743.156
189253,86835.09
189254,25546.793
189255,31714.273
189256,27176.73
189257,23380.232
189258,13484.733
189259,32182.488
189260,21657.215
189261,56255.54
189262,24693.361
189263,75152.93
189264,38224.613
189265,40045.895
189266,40855.902
189267,64852.117
189268,77896.836
189269,14655.544
189270,47148.06
189271,68600.7
189272,37168.008
189273,54969.855
189274,138350.89
189275,68429.33
189276,44092.027
189277,29088.312
189278,22307.777
189279,54311.27
189280,53859.355
189281,20596.662
189282,61414.4
189283,136691.2
189284,31740.133
189285,26857.826
189286,19832.06
189287,64352.363
189288,75706.58
189289,14037.379
189290,39148.7
189291,50735.246
189292,14742.557
189293,37707.41
189294,25117.314
189295,13684.959
189296,21635.537
189297,29325.184
189298,55339.37
189299,26010.287
189300,198100.58
189301,15863.1
189302,24089.055
189303,18484.248
189304,92303.41
189305,35138.92
189306,34295.555
189307,81849.36
189308,40452.707
189309,42681.84
189310,37042.35
189311,56944.277
189312,33684.27
189313,88529.336
189314,39904.29
189315,43954.137
189316,73239.03
189317,31782.121
189318,12789.102
189319,14134.171
189320,30834.86
189321,73862.39
189322,18577.809
189323,11534.719
189324,45257.887
189325,27799.34
189326,12206.065
189327,18247.172
189328,64829.723
189329,17026.0
189330,43588.293
189331,47085.27
189332,54765.027
189333,18063.893
189334,14057.458
189335,23821.748
189336,10390.579
189337,13725.94
189338,35202.027
189339,57055.55
189340,29620.758
189341,77136.8
189342,24389.465
189343,81051.53
189344,27688.36
189345,12852.244
189346,14056.901
189347,85695.22
189348,67194.41
189349,42714.234
189350,25524.914
189351,54423.027
189352,77554.57
189353,12054.025
189354,77856.8
189355,26351.291
189356,33657.332
189357,18146.934
189358,85434.266
189359,21817.229
189360,71696.45
189361,12529.624
189362,19655.838
189363,74109.18
189364,32479.955
189365,40544.996
189366,14409.524
189367,31559.266
189368,74001.67
189369,48421.504
189370,16465.629
189371,50530.027
189372,14836.466
189373,110142.766
189374,20633.314
189375,53334.645
189376,12478.623
189377,13212.296
189378,29181.625
189379,43711.3
189380,22216.867
189381,23537.105
189382,76539.05
189383,44367.008
189384,15663.591
189385,58720.184
189386,31321.578
189387,12153.355
189388,44785.387
189389,63690.246
189390,60383.387
189391,33094.93
189392,11875.845
189393,16749.781
189394,14142.112
189395,13322.612
189396,22452.197
189397,53923.5
189398,18584.184
189399,24996.176
189400,43462.13
189401,22921.447
189402,50097.387
189403,25549.54
189404,36714.812
189405,122206.95
189406,39506.83
189407,32993.59
189408,50214.773
189409,27454.129
189410,73174.78
189411,51687.613
189412,66734.75
189413,53768.504
189414,114981.555
189415,31151.854
189416,25905.5
189417,18611.355
189418,51555.28
189419,23020.7
189420,39286.152
189421,57057.52
189422,67121.31
189423,55835.47
189424,82924.26
189425,34752.992
189426,14396.63
189427,36520.64
189428,14251.003
189429,12618.979
189430,17349.676
189431,32456.094
189432,23586.127
189433,73198.33
189434,53861.01
189435,19024.145
189436,24504.05
189437,14027.712
189438,21777.738
189439,20627.498
189440,29454.795
189441,63438.113
189442,70112.17
189443,82115.15
189444,15561.655
189445,52281.266
189446,84969.734
189447,14038.972
189448,156227.67
189449,11133.11
189450,40175.43
189451,28912.223
189452,25682.172
189453,27779.111
189454,26471.05
189455,28462.418
189456,59354.29
189457,12419.69
189458,67507.7
189459,22378.518
189460,22491.125
189461,47712.574
189462,67593.47
189463,25790.846
189464,23966.234
189465,47767.395
189466,15135.918
189467,28011.113
189468,16534.059
189469,15906.014
189470,74619.78
189471,57818.562
189472,26527.07
189473,11801.419
189474,58037.926
189475,24425.17
189476,39761.63
189477,27887.955
189478,62122.527
189479,56263.434
189480,12835.64
189481,70605.2
189482,19445.676
189483,116045.69
189484,31849.588
189485,13705.783
189486,53485.7
189487,14407.345
189488,13813.236
189489,121430.84
189490,47259.77
189491,45207.63
189492,59268.594
189493,21310.568
189494,96992.08
189495,14314.726
189496,42468.98
189497,52332.246
189498,17478.238
189499,55720.98
189500,17448.852
189501,14631.97
189502,14633.382
189503,33285.637
189504,27207.34
189505,34717.887
189506,24937.047
189507,23726.523
189508,53405.05
189509,51921.81
189510,22809.89
189511,16484.988
189512,39341.402
189513,52337.617
189514,13803.866
189515,61210.17
189516,12360.56
189517,13392.112
189518,27548.93
189519,18517.723
189520,35385.562
189521,34549.723
189522,49259.824
189523,55508.74
189524,11016.404
189525,91281.266
189526,16963.102
189527,92139.34
189528,43960.492
189529,41078.46
189530,38481.402
189531,12706.614
189532,11252.452
189533,65061.63
189534,102456.33
189535,77879.49
189536,64591.44
189537,51563.02
189538,31057.848
189539,36568.504
189540,21014.309
189541,11536.94
189542,44571.043
189543,34027.434
189544,45487.312
189545,11803.966
189546,37385.492
189547,75197.19
189548,55255.508
189549,17537.969
189550,34570.23
189551,17101.047
189552,64573.13
189553,72222.95
189554,42258.49
189555,71982.39
189556,27800.016
189557,17125.602
189558,113796.73
189559,94922.81
189560,89147.7
189561,21681.816
189562,35836.613
189563,30377.326
189564,14361.39
189565,50616.53
189566,70852.03
189567,64046.145
189568,12056.519
189569,52956.66
189570,13333.05
189571,21765.426
189572,20287.344
189573,71340.08
189574,27781.756
189575,69458.53
189576,69020.0
189577,65229.812
189578,40616.586
189579,90488.16
189580,35116.01
189581,14851.274
189582,171806.95
189583,40703.13
189584,61050.06
189585,107938.53
189586,59696.31
189587,13077.317
189588,45567.016
189589,31960.818
189590,65829.8
189591,58925.137
189592,36935.18
189593,74066.72
189594,44924.836
189595,19361.066
189596,53815.6
189597,22920.21
189598,10013.155
189599,64134.63
189600,40232.375
189601,59489.406
189602,47367.582
189603,75005.26
189604,28565.71
189605,70217.48
189606,77712.984
189607,57405.98
189608,27808.355
189609,92205.98
189610,75395.59
189611,71904.66
189612,50586.19
189613,19850.688
189614,11929.095
189615,38022.715
189616,74902.3
189617,70545.31
189618,12077.326
189619,36091.293
189620,13667.541
189621,17512.02
189622,53707.848
189623,22100.902
189624,37421.457
189625,51583.77
189626,61805.402
189627,28286.822
189628,62523.805
189629,31482.186
189630,14523.878
189631,34905.32
189632,31574.348
189633,44663.434
189634,32331.14
189635,39959.848
189636,11560.745
189637,16315.314
189638,20106.969
189639,46853.566
189640,110534.58
189641,14708.334
189642,66514.54
189643,15644.288
189644,12825.957
189645,54607.24
189646,35991.832
189647,52662.848
189648,18779.234
189649,12945.262
189650,56574.44
189651,117135.266
189652,14961.347
189653,61298.31
189654,41475.52
189655,111863.55
189656,34623.297
189657,17401.172
189658,36168.484
189659,26262.336
189660,15076.731
189661,57908.473
189662,19824.172
189663,75080.27
189664,54298.844
189665,40473.31
189666,28852.207
189667,40367.297
189668,46356.19
189669,25112.035
189670,23707.207
189671,26094.512
189672,71331.59
189673,45984.465
189674,18901.098
189675,29043.29
189676,13443.93
189677,45356.83
189678,21083.773
189679,42664.707
189680,88732.94
189681,30697.316
189682,24170.27
189683,25018.674
189684,17382.396
189685,72866.28
189686,13461.403
189687,11999.698
189688,12381.518
189689,26543.559
189690,39482.176
189691,34364.535
189692,13644.021
189693,42859.47
189694,19832.416
189695,82495.42
189696,61779.402
189697,21527.773
189698,24385.87
189699,12545.663
189700,13678.369
189701,16427.557
189702,81197.195
189703,11481.327
189704,68927.55
189705,61488.418
189706,30827.184
189707,49254.402
189708,24251.258
189709,13849.131
189710,13347.556
189711,17846.484
189712,15329.234
189713,13174.316
189714,27738.258
189715,11731.089
189716,56172.3
189717,40650.895
189718,12625.597
189719,11270.1455
189720,80233.12
189721,18184.156
189722,23647.25
189723,32068.496
189724,12448.4375
189725,25260.145
189726,96080.58
189727,16486.986
189728,62473.793
189729,22154.293
189730,59649.633
189731,29939.387
189732,75017.164
189733,59355.082
189734,13385.364
189735,21589.969
189736,13661.701
189737,15867.753
189738,80011.016
189739,183850.44
189740,42529.24
189741,100128.414
189742,36162.105
189743,17316.777
189744,71894.36
189745,37678.26
189746,29972.16
189747,39377.28
189748,49776.902
189749,17577.143
189750,11128.824
189751,43262.676
189752,14387.132
189753,51413.793
189754,101559.49
189755,65881.97
189756,13550.964
189757,72256.16
189758,12033.022
189759,100495.484
189760,51999.992
189761,14392.238
189762,85909.16
189763,16626.459
189764,58861.625
189765,21626.664
189766,44605.36
189767,14608.895
189768,13116.059
189769,12307.036
189770,36937.137
189771,14595.701
189772,14929.417
189773,55435.844
189774,33991.62
189775,18645.172
189776,121578.67
189777,13285.767
189778,20695.508
189779,46034.79
189780,11062.662
189781,12716.444
189782,44505.207
189783,124009.89
189784,50227.54
189785,50446.145
189786,83747.875
189787,73596.05
189788,54828.24
189789,21283.432
189790,28360.068
189791,25647.217
189792,12759.813
189793,59745.684
189794,79105.3
189795,80636.39
189796,59430.324
189797,34879.125
189798,28591.363
189799,36292.62
189800,31704.062
189801,40349.07
189802,53241.535
189803,13445.925
189804,12694.484
189805,34701.91
189806,28522.957
189807,13500.665
189808,18583.268
189809,44232.254
189810,12991.255
189811,49308.016
189812,63357.285
189813,65639.43
189814,39422.254
189815,12626.919
189816,21889.82
189817,85652.82
189818,37052.45
189819,60484.523
189820,42568.418
189821,64834.31
189822,31218.559
189823,15554.983
189824,81182.375
189825,59659.56
189826,16341.723
189827,27599.383
189828,28754.809
189829,20673.043
189830,13267.696
189831,35157.496
189832,46641.45
189833,38418.973
189834,12764.377
189835,14148.415
189836,56876.613
189837,25617.766
189838,21973.621
189839,25605.852
189840,64453.484
189841,52441.035
189842,18651.994
189843,18422.477
189844,13111.556
189845,41228.52
189846,20234.008
189847,96459.305
189848,46547.836
189849,14016.346
189850,34286.875
189851,71170.81
189852,14961.942
189853,36283.656
189854,63082.535
189855,10744.481
189856,27081.305
189857,13802.545
189858,57744.934
189859,40436.76
189860,13872.345
189861,19909.541
189862,19110.18
189863,31536.059
189864,80929.61
189865,43277.89
189866,19028.352
189867,62288.21
189868,36840.51
189869,37664.117
189870,42820.934
189871,48679.086
189872,19222.846
189873,36415.145
189874,43521.824
189875,30541.283
189876,52833.566
189877,63897.72
189878,56352.57
189879,83206.03
189880,13297.257
189881,83808.02
189882,61940.99
189883,35655.18
189884,36015.473
189885,16896.703
189886,70120.46
189887,33929.24
189888,85624.91
189889,23209.098
189890,26105.047
189891,20324.965
189892,68212.69
189893,29706.586
189894,28458.021
189895,42280.777
189896,22337.945
189897,33737.395
189898,55857.152
189899,15085.503
189900,30534.186
189901,44481.3
189902,15719.86
189903,42558.895
189904,129507.79
189905,37452.76
189906,59295.33
189907,72759.86
189908,12953.864
189909,68884.67
189910,17964.164
189911,124240.58
189912,102368.78
189913,15994.448
189914,57725.684
189915,58341.395
189916,53927.293
189917,57956.996
189918,14524.08
189919,69381.06
189920,74559.83
189921,63712.234
189922,22702.266
189923,61096.91
189924,24943.002
189925,58924.363
189926,51231.645
189927,15606.324
189928,98852.33
189929,51344.887
189930,15208.007
189931,46677.152
189932,26547.426
189933,20393.383
189934,21845.021
189935,10269.304
189936,32090.412
189937,11051.395
189938,10021.411
189939,12848.237
189940,43666.824
189941,64704.52
189942,40885.34
189943,48204.145
189944,84681.36
189945,17311.719
189946,21256.996
189947,12120.882
189948,74848.17
189949,17032.234
189950,17935.172
189951,33152.656
189952,67446.625
189953,36701.605
189954,12426.239
189955,13491.712
189956,10374.942
189957,27639.201
189958,46271.29
189959,60663.69
189960,36814.746
189961,83752.15
189962,51249.76
189963,26826.248
189964,46073.41
189965,14177.698
189966,15150.263
189967,45358.258
189968,38805.094
189969,24295.928
189970,12262.671
189971,55872.434
189972,67003.484
189973,50911.625
189974,48271.08
189975,71523.83
189976,14465.641
189977,51921.9
189978,12237.903
189979,42324.715
189980,63691.87
189981,38329.895
189982,40421.496
189983,19179.191
189984,56667.62
189985,44765.527
189986,60817.496
189987,24606.002
189988,12847.922
189989,64650.66
189990,88647.74
189991,53061.234
189992,16001.171
189993,120132.9
189994,30711.682
189995,40848.965
189996,72930.71
189997,17289.871
189998,37305.848
189999,11230.176
190000,52305.137
190001,80498.195
190002,23376.914
190003,37390.58
190004,22874.77
190005,32825.395
190006,86003.31
190007,36739.15
190008,109549.53
190009,39606.152
190010,15031.258
190011,49820.77
190012,49007.027
190013,49903.027
190014,27890.031
190015,33740.52
190016,11096.011
190017,18869.965
190018,27034.63
190019,91409.33
190020,27873.773
190021,64611.555
190022,62707.977
190023,35122.246
190024,94612.3
190025,31902.812
190026,27600.234
190027,13714.735
190028,17777.184
190029,46014.56
190030,32030.826
190031,67000.03
190032,47463.566
190033,30363.973
190034,11094.919
190035,42596.53
190036,16208.972
190037,25467.572
190038,59857.777
190039,35003.273
190040,16739.125
190041,60620.07
190042,68604.88
190043,106962.734
190044,13220.298
190045,22006.91
190046,15876.547
190047,33793.457
190048,12938.19
190049,64549.62
190050,94243.85
190051,20403.809
190052,27795.906
190053,32806.805
190054,17397.629
190055,15123.136
190056,10754.482
190057,18856.918
190058,58534.87
190059,14965.519
190060,51456.863
190061,57348.113
190062,79408.83
190063,43639.508
190064,76804.08
190065,34813.008
190066,83447.16
190067,37531.652
190068,49731.145
190069,64882.754
190070,55130.098
190071,13999.735
190072,39516.35
190073,13079.224
190074,21915.967
190075,47111.168
190076,16945.352
190077,43700.24
190078,12371.197
190079,21839.01
190080,46453.83
190081,37037.066
190082,64086.336
190083,62495.613
190084,13509.4795
190085,56568.1
190086,40234.95
190087,60291.566
190088,17066.098
190089,18752.246
190090,16576.334
190091,14518.545
190092,15235.054
190093,63157.617
190094,34450.46
190095,12422.007
190096,18441.219
190097,47237.277
190098,69730.69
190099,18957.566
190100,29291.922
190101,41894.137
190102,13999.532
190103,30982.412
190104,33770.88
190105,27126.506
190106,38421.973
190107,12608.889
190108,63630.617
190109,106413.07
190110,73232.0
190111,14734.32
190112,28485.82
190113,84469.2
190114,73526.016
190115,14869.537
190116,32115.994
190117,54912.44
190118,23378.332
190119,39159.785
190120,15118.7
190121,13562.623
190122,48887.87
190123,40870.85
190124,40829.73
190125,128689.28
190126,27511.781
190127,24975.734
190128,102287.08
190129,12714.695
190130,73407.94
190131,66578.016
190132,12384.534
190133,39244.363
190134,73485.85
190135,24306.04
190136,14519.753
190137,58718.457
190138,42889.316
190139,17444.05
190140,34733.953
190141,25798.0
190142,18955.668
190143,35927.52
190144,51789.438
190145,78488.36
190146,176089.48
190147,73578.625
190148,12676.542
190149,31397.096
190150,49359.324
190151,58060.246
190152,22613.6
190153,12110.868
190154,33279.645
190155,28112.273
190156,37708.977
190157,82716.79
190158,48927.684
190159,16983.648
190160,50504.37
190161,35715.35
190162,20330.973
190163,13529.501
190164,18374.822
190165,22460.941
190166,53577.527
190167,13554.003
190168,62634.13
190169,54072.63
190170,56792.848
190171,48122.504
190172,48602.895
190173,17288.875
190174,21386.324
190175,81577.56
190176,50146.773
190177,13769.458
190178,78153.016
190179,85226.75
190180,14947.636
190181,115661.984
190182,10358.274
190183,24032.43
190184,37045.633
190185,28313.441
190186,14530.98
190187,46515.57
190188,39048.06
190189,42452.684
190190,41697.043
190191,16530.82
190192,41601.746
190193,49100.59
190194,86145.41
190195,72085.56
190196,14705.512
190197,55033.707
190198,68824.99
190199,91172.08
190200,68215.21
190201,14826.6045
190202,103308.66
190203,59928.73
190204,19838.426
190205,14186.168
190206,27462.084
190207,56723.418
190208,22015.637
190209,25798.973
190210,72018.77
190211,92392.28
190212,72794.516
190213,29559.934
190214,26129.406
190215,58544.484
190216,43072.387
190217,36721.84
190218,73747.06
190219,33782.016
190220,27031.617
190221,29688.895
190222,112024.11
190223,26120.16
190224,41415.984
190225,36166.777
190226,23249.404
190227,12872.173
190228,13383.699
190229,53910.457
190230,19134.55
190231,13002.405
190232,40748.41
190233,26697.953
190234,61051.754
190235,14419.454
190236,43244.574
190237,81835.45
190238,91504.375
190239,73930.34
190240,53850.06
190241,30142.695
190242,54307.96
190243,35518.76
190244,68900.125
190245,54782.188
190246,56574.44
190247,53409.887
190248,56303.254
190249,58034.656
190250,19988.963
190251,12696.158
190252,18810.434
190253,62837.82
190254,95959.35
190255,12176.46
190256,29372.479
190257,19050.635
190258,36602.867
190259,17876.773
190260,15218.562
190261,59788.246
190262,12414.732
190263,16432.623
190264,23086.512
190265,106747.12
190266,35722.848
190267,29123.229
190268,14783.462
190269,76117.086
190270,51541.99
190271,33276.78
190272,25763.205
190273,12798.653
190274,65013.805
190275,42056.332
190276,17313.895
190277,92137.36
190278,39960.164
190279,43906.34
