id,Price
300472,72.08916
300473,81.57127
300474,78.93686
300475,81.317856
300476,82.09363
300477,82.83615
300478,81.12972
300479,81.63457
300480,79.43237
300481,79.819626
300482,80.66628
300483,81.06777
300484,81.42015
300485,81.02623
300486,81.98752
300487,82.981995
300488,79.23893
300489,82.238266
300490,80.4903
300491,81.101456
300492,82.10536
300493,84.26221
300494,82.77864
300495,81.166275
300496,84.28544
300497,80.76546
300498,82.24594
300499,82.036575
300500,78.948296
300501,81.84264
300502,81.1625
300503,81.47264
300504,79.030426
300505,81.20383
300506,84.47148
300507,77.521736
300508,77.22284
300509,81.53389
300510,80.23647
300511,79.72781
300512,75.00913
300513,80.29209
300514,76.6947
300515,79.04813
300516,80.98954
300517,77.34824
300518,77.04047
300519,65.81161
300520,84.31589
300521,78.48358
300522,82.20453
300523,79.77248
300524,77.82404
300525,77.55127
300526,83.04656
300527,78.69411
300528,82.46644
300529,82.83882
300530,79.133575
300531,80.32654
300532,80.948944
300533,77.82535
300534,80.00644
300535,83.01492
300536,78.078606
300537,80.91306
300538,80.340805
300539,82.7819
300540,82.935455
300541,80.8898
300542,77.54605
300543,83.653625
300544,80.65701
300545,75.26665
300546,79.64842
300547,80.86532
300548,80.51388
300549,79.82849
300550,82.32953
300551,80.46104
300552,78.706245
300553,80.759796
300554,82.183975
300555,84.29409
300556,80.78483
300557,79.01277
300558,79.94563
300559,82.24696
300560,81.35413
300561,80.900024
300562,80.37654
300563,74.083046
300564,79.623116
300565,81.14969
300566,78.510086
300567,79.54871
300568,82.20587
300569,78.497314
300570,80.19026
300571,79.05764
300572,82.16517
300573,79.95711
300574,82.94414
300575,83.01834
300576,81.95043
300577,82.56814
300578,81.17191
300579,81.19455
300580,82.56816
300581,79.50035
300582,83.45331
300583,82.071396
300584,80.05527
300585,80.38468
300586,82.47124
300587,81.522125
300588,81.13198
300589,81.46063
300590,83.19154
300591,82.24501
300592,82.05118
300593,80.751785
300594,78.93226
300595,80.10318
300596,80.77939
300597,81.039215
300598,83.171165
300599,77.74704
300600,78.984505
300601,80.03835
300602,82.07024
300603,81.73169
300604,80.34581
300605,80.83049
300606,79.6597
300607,82.60937
300608,80.35664
300609,80.611374
300610,79.92262
300611,82.55682
300612,80.90469
300613,81.533676
300614,80.82248
300615,83.29913
300616,82.05936
300617,79.840706
300618,81.86267
300619,79.69469
300620,77.13498
300621,80.66579
300622,81.2695
300623,83.09486
300624,81.85679
300625,78.040825
300626,79.40321
300627,80.60033
300628,78.06271
300629,81.00037
300630,79.66362
300631,81.86962
300632,84.78219
300633,77.85864
300634,81.64899
300635,84.69794
300636,80.9324
300637,81.00206
300638,78.895935
300639,81.48897
300640,83.09023
300641,79.05797
300642,82.74327
300643,79.03167
300644,81.30696
300645,79.56214
300646,81.03509
300647,79.50072
300648,83.61803
300649,82.86589
300650,80.2319
300651,74.782005
300652,81.09753
300653,81.66028
300654,80.2127
300655,77.70472
300656,82.11202
300657,77.89763
300658,82.526596
300659,81.89288
300660,79.1041
300661,80.3066
300662,80.73549
300663,81.35425
300664,82.37572
300665,80.01365
300666,78.54582
300667,81.54847
300668,79.70393
300669,82.65908
300670,81.352036
300671,80.61207
300672,83.30506
300673,81.31654
300674,79.34105
300675,84.415596
300676,80.54025
300677,76.14655
300678,80.36763
300679,81.71515
300680,82.22527
300681,78.5892
300682,79.8871
300683,83.6612
300684,81.88155
300685,79.39817
300686,82.62824
300687,77.607086
300688,80.980385
300689,83.34462
300690,80.637115
300691,82.93321
300692,82.25334
300693,82.861496
300694,85.056656
300695,80.17114
300696,79.97811
300697,83.176254
300698,83.04013
300699,80.00464
300700,76.33333
300701,81.73937
300702,79.37312
300703,83.03941
300704,80.15686
300705,82.05658
300706,81.14829
300707,81.81641
300708,82.53477
300709,78.97087
300710,81.290306
300711,82.285255
300712,83.81703
300713,70.55299
300714,81.452866
300715,81.34108
300716,76.587296
300717,81.49939
300718,74.313324
300719,78.0841
300720,81.69892
300721,82.88008
300722,78.33705
300723,80.712364
300724,78.66684
300725,81.685875
300726,79.46373
300727,81.51297
300728,78.94249
300729,82.06809
300730,79.19188
300731,81.69672
300732,79.48744
300733,80.65802
300734,82.05387
300735,81.00484
300736,83.96924
300737,78.73245
300738,77.38014
300739,76.815
300740,76.021904
300741,75.25216
300742,82.58028
300743,81.94286
300744,70.842834
300745,80.494675
300746,82.58308
300747,81.35239
300748,77.85271
300749,79.81319
300750,80.26413
300751,80.75522
300752,82.9545
300753,83.1999
300754,81.85683
300755,79.68577
300756,82.7878
300757,78.12935
300758,81.205666
300759,81.70752
300760,82.811874
300761,79.88604
300762,82.77888
300763,79.93136
300764,76.633896
300765,78.84706
300766,81.90751
300767,80.62278
300768,79.21991
300769,80.30024
300770,81.741165
300771,84.42106
300772,77.4312
300773,83.3321
300774,81.999374
300775,80.74361
300776,80.373795
300777,79.75049
300778,80.2334
300779,82.52629
300780,75.578026
300781,81.98938
300782,80.64621
300783,76.9086
300784,76.51773
300785,80.737595
300786,81.69269
300787,79.52446
300788,83.03967
300789,69.40457
300790,83.40783
300791,82.4278
300792,78.70326
300793,79.69287
300794,82.5142
300795,81.8988
300796,81.167755
300797,81.40434
300798,80.65431
300799,80.844086
300800,81.228676
300801,79.854645
300802,77.80222
300803,78.15005
300804,79.887115
300805,79.607994
300806,82.62134
300807,78.450005
300808,80.784294
300809,80.29306
300810,81.6198
300811,80.053955
300812,81.76872
300813,80.63655
300814,73.8902
300815,81.50047
300816,81.34289
300817,82.1897
300818,81.43084
300819,82.32019
300820,78.95911
300821,77.76056
300822,77.28411
300823,80.12967
300824,74.960205
300825,81.679245
300826,80.489815
300827,81.52563
300828,81.90105
300829,80.79021
300830,80.40788
300831,79.096
300832,80.331345
300833,81.56333
300834,81.54251
300835,77.99665
300836,79.91758
300837,76.78814
300838,82.24994
300839,78.79638
300840,83.363304
300841,77.7806
300842,79.92923
300843,82.56276
300844,78.229256
300845,79.02529
300846,81.66405
300847,70.160164
300848,80.382385
300849,81.691505
300850,79.991905
300851,81.50661
300852,81.45314
300853,81.074066
300854,80.29913
300855,82.50905
300856,76.11003
300857,78.79869
300858,82.973976
300859,79.77281
300860,82.73121
300861,81.60356
300862,81.38809
300863,82.506676
300864,80.48473
300865,85.18773
300866,81.75975
300867,81.30547
300868,79.197395
300869,82.169235
300870,73.67862
300871,79.41994
300872,80.076294
300873,79.123505
300874,79.21511
300875,82.667694
300876,82.32239
300877,81.82173
300878,81.49782
300879,78.96214
300880,77.03596
300881,82.5152
300882,77.534874
300883,79.998505
300884,79.02072
300885,82.056335
300886,80.05782
300887,81.75892
300888,78.50618
300889,82.23656
300890,81.288086
300891,78.320305
300892,80.42721
300893,81.76422
300894,80.27785
300895,84.69946
300896,64.62535
300897,79.40729
300898,79.962395
300899,80.85422
300900,82.74863
300901,78.523224
300902,79.159424
300903,80.664986
300904,79.96782
300905,81.92546
300906,82.755295
300907,80.88599
300908,79.851006
300909,81.28226
300910,76.51562
300911,83.454
300912,81.69871
300913,81.88265
300914,78.956924
300915,78.804474
300916,80.89394
300917,81.97049
300918,79.92067
300919,83.8837
300920,80.949265
300921,77.42459
300922,77.4384
300923,81.27513
300924,77.298065
300925,77.755035
300926,80.862465
300927,79.43543
300928,79.172195
300929,82.26469
300930,82.42613
300931,81.566895
300932,80.54064
300933,79.01983
300934,81.46361
300935,80.39507
300936,79.5036
300937,78.75892
300938,81.74802
300939,77.450836
300940,81.48047
300941,81.96011
300942,73.276054
300943,80.585434
300944,76.639885
300945,79.939186
300946,79.545006
300947,78.69703
300948,81.55749
300949,79.84276
300950,81.717865
300951,81.48628
300952,79.935455
300953,81.638374
300954,82.3739
300955,82.47869
300956,80.486
300957,82.180725
300958,81.48869
300959,79.47856
300960,81.10358
300961,80.11235
300962,82.28748
300963,79.84824
300964,79.516754
300965,79.92825
300966,84.37362
300967,83.71471
300968,81.3409
300969,81.17049
300970,78.22147
300971,80.739075
300972,79.58938
300973,84.17424
300974,82.76248
300975,80.70558
300976,82.233765
300977,82.37149
300978,83.38481
300979,82.53638
300980,82.4282
300981,76.1096
300982,82.098495
300983,81.8114
300984,79.36698
300985,83.47155
300986,79.76499
300987,76.17945
300988,79.1638
300989,82.12633
300990,82.9742
300991,79.1792
300992,82.146385
300993,75.926025
300994,76.538956
300995,78.70096
300996,81.61975
300997,79.08332
300998,72.927185
300999,76.463
301000,81.971924
301001,76.860664
301002,82.292076
301003,79.807816
301004,81.19022
301005,82.65266
301006,82.94676
301007,77.436615
301008,83.13926
301009,76.46729
301010,81.002884
301011,81.240616
301012,79.30533
301013,76.74405
301014,78.6685
301015,75.211
301016,82.02077
301017,79.094894
301018,81.8293
301019,80.44303
301020,79.07621
301021,79.26624
301022,78.52838
301023,80.5776
301024,82.94722
301025,80.16331
301026,80.61811
301027,82.3527
301028,78.71933
301029,81.38859
301030,80.585014
301031,81.749016
301032,82.61265
301033,80.67022
301034,65.56653
301035,81.18702
301036,81.80046
301037,82.39726
301038,79.79002
301039,83.58789
301040,81.657524
301041,82.01985
301042,81.633606
301043,80.3311
301044,81.89152
301045,81.317566
301046,80.563644
301047,78.99385
301048,81.98387
301049,81.78542
301050,81.36236
301051,78.32049
301052,78.78841
301053,76.79338
301054,82.97596
301055,81.19715
301056,80.939644
301057,79.793304
301058,81.79925
301059,76.01112
301060,80.72768
301061,80.14233
301062,78.71414
301063,84.567276
301064,81.49913
301065,79.388336
301066,82.337006
301067,78.406784
301068,80.29288
301069,77.7522
301070,81.31556
301071,81.34196
301072,79.24721
301073,82.46914
301074,80.903046
301075,79.40043
301076,81.62743
301077,83.14113
301078,81.994385
301079,78.58716
301080,83.704315
301081,79.66318
301082,78.2272
301083,80.363365
301084,80.51831
301085,75.628006
301086,78.830345
301087,78.60992
301088,82.62134
301089,81.45491
301090,81.94641
301091,82.29938
301092,79.39748
301093,82.27573
301094,79.375946
301095,81.0085
301096,82.989044
301097,80.11382
301098,82.562225
301099,80.584785
301100,82.04039
301101,80.05321
301102,82.474174
301103,81.863335
301104,78.1399
301105,78.645515
301106,79.86235
301107,81.31475
301108,83.30904
301109,80.08219
301110,79.661415
301111,80.03604
301112,82.31969
301113,81.34099
301114,81.2546
301115,83.129
301116,81.46271
301117,77.320274
301118,75.147385
301119,80.58954
301120,75.367
301121,80.669556
301122,84.006424
301123,79.85181
301124,80.8973
301125,81.23274
301126,78.131134
301127,78.924835
301128,78.27428
301129,79.81864
301130,78.95026
301131,82.890144
301132,82.175125
301133,70.337746
301134,80.03105
301135,79.30797
301136,79.47969
301137,81.182045
301138,80.59027
301139,78.34581
301140,79.7045
301141,80.70945
301142,77.24287
301143,79.71737
301144,82.09973
301145,81.79204
301146,81.83891
301147,79.234314
301148,82.171265
301149,82.07042
301150,81.21623
301151,78.98097
301152,77.372185
301153,77.417465
301154,77.00342
301155,76.149994
301156,78.544785
301157,77.834785
301158,80.99304
301159,80.13374
301160,81.41763
301161,83.060394
301162,82.37061
301163,83.19806
301164,81.72473
301165,80.59488
301166,82.45172
301167,81.46724
301168,80.75512
301169,81.16954
301170,82.697075
301171,83.146996
301172,77.80092
301173,79.93945
301174,82.03303
301175,82.51987
301176,74.05634
301177,80.22432
301178,77.83691
301179,78.69973
301180,82.57457
301181,80.502365
301182,81.80868
301183,80.40546
301184,80.15727
301185,82.46307
301186,81.734924
301187,83.13519
301188,79.289505
301189,79.437584
301190,78.63251
301191,77.705444
301192,82.94162
301193,76.9618
301194,79.51215
301195,75.5634
301196,82.04521
301197,81.66949
301198,79.432594
301199,80.43074
301200,83.283966
301201,81.80412
301202,79.62445
301203,83.471466
301204,82.323944
301205,81.671196
301206,80.24098
301207,80.49275
301208,81.43996
301209,83.404434
301210,82.38005
301211,79.11394
301212,82.417336
301213,82.01732
301214,83.63251
301215,84.256874
301216,83.50958
301217,79.78564
301218,78.31612
301219,82.55101
301220,80.46567
301221,80.96472
301222,78.820885
301223,80.80033
301224,83.467575
301225,80.769
301226,81.69269
301227,81.03964
301228,78.14337
301229,80.43952
301230,82.08132
301231,85.57871
301232,76.06732
301233,81.59595
301234,79.23482
301235,80.29964
301236,81.54201
301237,76.050285
301238,78.224106
301239,82.15028
301240,83.38296
301241,73.354126
301242,82.49565
301243,80.92884
301244,81.63315
301245,82.96343
301246,83.61809
301247,82.14015
301248,81.95638
301249,78.382744
301250,83.27484
301251,81.54271
301252,84.88963
301253,81.667175
301254,82.52553
301255,79.97699
301256,81.77044
301257,79.26544
301258,82.18644
301259,78.54428
301260,81.788345
301261,81.52846
301262,80.8905
301263,80.45853
301264,82.64659
301265,83.91306
301266,78.097565
301267,83.41896
301268,82.37213
301269,80.076584
301270,80.63762
301271,82.70388
301272,80.69426
301273,78.33146
301274,81.39825
301275,81.84528
301276,75.0861
301277,81.02166
301278,81.02615
301279,84.06479
301280,77.91708
301281,80.77604
301282,83.29711
301283,81.43021
301284,83.24551
301285,79.05013
301286,83.22009
301287,82.25214
301288,81.66151
301289,78.96499
301290,81.56809
301291,82.00172
301292,81.56778
301293,80.79103
301294,80.45178
301295,80.52076
301296,82.747215
301297,81.64302
301298,82.87795
301299,79.46521
301300,80.91877
301301,81.77946
301302,79.683945
301303,83.06424
301304,82.68457
301305,79.63846
301306,79.78586
301307,82.742935
301308,78.37222
301309,80.46779
301310,82.49178
301311,76.96332
301312,80.99671
301313,78.2284
301314,77.53499
301315,80.298294
301316,82.78316
301317,81.40671
301318,82.3246
301319,82.34483
301320,81.14752
301321,82.88279
301322,79.394875
301323,83.49662
301324,81.40336
301325,78.37315
301326,82.1405
301327,80.04856
301328,81.15749
301329,80.75705
301330,78.315796
301331,76.75438
301332,82.257286
301333,77.6464
301334,75.29857
301335,81.938934
301336,79.112236
301337,76.04155
301338,80.659935
301339,79.207054
301340,80.63036
301341,82.56342
301342,81.24867
301343,83.638985
301344,80.577484
301345,81.61335
301346,78.00188
301347,81.76169
301348,82.699585
301349,80.957825
301350,74.76289
301351,83.67554
301352,81.41446
301353,79.61016
301354,80.51689
301355,79.35189
301356,80.96176
301357,79.877625
301358,79.70585
301359,80.62777
301360,73.04048
301361,81.449295
301362,81.42175
301363,84.551285
301364,83.36141
301365,80.99692
301366,75.795425
301367,80.997215
301368,80.210526
301369,82.74993
301370,79.829056
301371,77.31837
301372,80.34207
301373,79.22009
301374,83.13112
301375,83.04868
301376,82.52043
301377,82.16199
301378,81.751526
301379,81.48778
301380,80.61668
301381,80.95076
301382,80.18927
301383,78.20579
301384,79.13733
301385,80.08891
301386,78.79217
301387,80.01328
301388,79.58564
301389,72.8095
301390,83.31796
301391,82.335915
301392,80.698
301393,79.15086
301394,78.79747
301395,80.45314
301396,77.2368
301397,81.99852
301398,77.12152
301399,78.913
301400,81.18131
301401,81.87479
301402,79.89312
301403,78.20589
301404,77.69136
301405,82.44481
301406,80.226395
301407,82.79274
301408,80.05574
301409,85.2484
301410,74.84649
301411,79.3639
301412,82.545654
301413,78.357765
301414,82.78168
301415,82.22586
301416,77.57318
301417,81.33783
301418,80.71348
301419,80.79758
301420,82.646645
301421,81.4272
301422,80.71461
301423,80.06404
301424,79.69466
301425,81.884575
301426,81.585304
301427,83.14705
301428,81.17436
301429,81.58557
301430,78.79645
301431,82.68287
301432,81.79376
301433,82.18383
301434,83.62505
301435,80.741135
301436,82.490814
301437,81.66735
301438,84.5314
301439,78.922195
301440,79.97588
301441,82.22824
301442,80.31803
301443,82.77604
301444,80.7865
301445,74.127014
301446,82.534424
301447,81.16933
301448,79.88696
301449,79.72213
301450,79.690865
301451,83.70195
301452,82.08083
301453,80.97818
301454,77.392044
301455,83.35407
301456,81.53979
301457,78.09089
301458,69.81442
301459,81.173874
301460,80.35699
301461,79.46496
301462,80.454666
301463,81.685776
301464,79.878365
301465,80.28023
301466,79.893005
301467,82.31824
301468,80.73872
301469,82.71958
301470,78.05435
301471,81.90071
301472,80.63707
301473,81.629036
301474,82.240845
301475,78.73328
301476,81.50658
301477,80.587204
301478,82.27575
301479,80.97948
301480,82.097725
301481,79.917366
301482,80.30556
301483,81.377716
301484,82.11699
301485,82.30707
301486,81.33865
301487,83.595764
301488,80.57541
301489,81.17737
301490,79.26781
301491,80.71271
301492,81.48544
301493,78.58407
301494,82.86594
301495,80.659195
301496,79.03473
301497,81.52162
301498,81.03836
301499,80.82403
301500,79.068146
301501,80.13023
301502,81.23923
301503,83.41142
301504,82.16948
301505,81.70725
301506,80.73459
301507,79.28667
301508,75.92792
301509,79.69034
301510,80.04076
301511,76.581215
301512,82.605644
301513,81.9754
301514,80.89859
301515,83.72268
301516,78.23149
301517,80.285675
301518,82.44821
301519,80.52199
301520,82.686226
301521,79.64882
301522,79.8849
301523,82.16748
301524,79.43266
301525,83.59059
301526,83.720116
301527,80.18777
301528,81.35768
301529,80.37168
301530,78.88848
301531,81.721794
301532,80.85276
301533,81.64996
301534,81.18497
301535,78.40498
301536,80.27379
301537,76.43889
301538,79.34453
301539,81.070656
301540,81.420166
301541,83.0046
301542,81.30908
301543,80.64052
301544,82.86167
301545,82.201096
301546,81.167404
301547,76.29898
301548,78.98894
301549,77.94681
301550,82.23188
301551,81.26923
301552,66.209625
301553,80.79591
301554,81.56152
301555,82.42721
301556,83.152
301557,80.129425
301558,80.553986
301559,81.85166
301560,80.98622
301561,82.38006
301562,79.7894
301563,82.86276
301564,80.86809
301565,83.04076
301566,79.17758
301567,78.67867
301568,77.58638
301569,85.08539
301570,81.340675
301571,81.61512
301572,79.5643
301573,82.65297
301574,82.36844
301575,79.39783
301576,80.13939
301577,82.11558
301578,82.38768
301579,83.62498
301580,80.42166
301581,80.68207
301582,79.59281
301583,73.78895
301584,77.32184
301585,80.30271
301586,82.757805
301587,77.13141
301588,81.44082
301589,79.78426
301590,80.5719
301591,77.852394
301592,77.81102
301593,79.669266
301594,73.88544
301595,78.4378
301596,79.56512
301597,81.94943
301598,81.53287
301599,76.36594
301600,79.99259
301601,81.56755
301602,78.926796
301603,80.017136
301604,82.23641
301605,80.741806
301606,79.00015
301607,77.27179
301608,79.73933
301609,82.52646
301610,81.70766
301611,77.42992
301612,79.17801
301613,78.16717
301614,81.59484
301615,78.85385
301616,82.47142
301617,79.07445
301618,79.53972
301619,79.86345
301620,80.64203
301621,80.389465
301622,81.66999
301623,78.974556
301624,79.452194
301625,65.00486
301626,78.49703
301627,81.61305
301628,78.50107
301629,79.6188
301630,75.27547
301631,81.12448
301632,81.55286
301633,76.39262
301634,81.4748
301635,79.75898
301636,80.941536
301637,80.37768
301638,83.22804
301639,81.60929
301640,72.50998
301641,77.34629
301642,80.917015
301643,82.39868
301644,79.944374
301645,81.419136
301646,81.88303
301647,81.90611
301648,79.46294
301649,82.896935
301650,74.93031
301651,80.86666
301652,80.70789
301653,82.49328
301654,83.2926
301655,77.91532
301656,81.55866
301657,82.81552
301658,82.96693
301659,83.1992
301660,77.413376
301661,78.39988
301662,75.74859
301663,81.51506
301664,83.07658
301665,81.736176
301666,82.164215
301667,83.21665
301668,81.63933
301669,80.85273
301670,82.83331
301671,81.181404
301672,80.89125
301673,74.889175
301674,79.69287
301675,82.06117
301676,81.38388
301677,82.4079
301678,82.27715
301679,80.89315
301680,77.854095
301681,76.74264
301682,82.78063
301683,81.443436
301684,79.53414
301685,84.03614
301686,81.32063
301687,79.26316
301688,81.38487
301689,81.338715
301690,79.26706
301691,78.930145
301692,77.62805
301693,80.375916
301694,80.86551
301695,80.887405
301696,78.58862
301697,79.806595
301698,78.61842
301699,78.118034
301700,80.541824
301701,83.1463
301702,80.91917
301703,81.004486
301704,82.67276
301705,82.29576
301706,82.74545
301707,84.34491
301708,78.79494
301709,78.53714
301710,74.96983
301711,78.46657
301712,83.05013
301713,81.17557
301714,78.898575
301715,82.41957
301716,80.92592
301717,82.205124
301718,81.13665
301719,81.23402
301720,82.715164
301721,81.484566
301722,82.079185
301723,82.75783
301724,81.035835
301725,79.254456
301726,81.34633
301727,81.5446
301728,81.180336
301729,81.700905
301730,80.84284
301731,78.25142
301732,81.27695
301733,77.10505
301734,82.14349
301735,83.54143
301736,80.74565
301737,80.528564
301738,80.11887
301739,82.22281
301740,81.87231
301741,80.40442
301742,79.69464
301743,80.24503
301744,80.52586
301745,79.41729
301746,78.18245
301747,82.17149
301748,78.332504
301749,80.659996
